0,49511.23458479994
60,46982.792714465446
120,45610.22166136219
180,44586.583362482525
240,43821.48780156379
300,43199.01714250514
360,42731.34816577758
420,42345.35342013374
480,41993.4368595731
540,41689.64476759865
600,41424.49208335255
660,41194.8244898274
720,40967.48715717471
780,40775.45578184477
840,40632.80093364816
900,40495.564897032076
960,40391.0408448998
1020,40274.83602512717
1080,40162.13664860878
1140,40075.25579621773
1200,39982.79733037333
1260,39888.75325258014
1320,39812.74537146805
1380,39733.54811759569
1440,39668.19763971322
1500,39617.00850507575
1560,39547.34656250284
1620,39458.31489077166
1680,39378.8351926687
1740,39306.29465704172
1800,39235.57980182032
1860,39153.273745713945
1920,39061.336048256984
1980,38968.264310004844
2040,38910.1103402754
2100,38848.758288610385
2160,38798.59386364686
2220,38728.02677863128
2280,38659.755411729864
2340,38594.155399889954
2400,38532.68510736974
2460,38459.3772288113
2520,38385.51929084914
2580,38331.639521489305
2640,38263.608171149004
2700,38196.89258633168
2760,38143.9732668664
2820,38099.118290905215
2880,38061.92740425693
2940,37974.78804114533
3000,37866.24645633326
3060,37756.93802516233
3120,37686.57812436671
3180,37600.06186165216
3240,37513.6113719017
3300,37448.1584940398
3360,37373.42936959157
3420,37296.96225432073
3480,37239.727119290976
3540,37175.73804306343
3600,37111.182279613
3660,37021.252095505166
3720,36927.973017814664
3780,36869.66506687919
3840,36824.4392695263
3900,36774.25372280851
3960,36722.99151534091
4020,36667.49945676954
4080,36612.96964818682
4140,36553.34693443255
4200,36468.42106868027
4260,36378.354674546776
4320,36300.3244591495
4380,36211.35081868346
4440,36139.99117984365
4500,36091.51411509013
4560,36026.33136275104
4620,35974.83475882935
4680,35918.216844831746
4740,35838.66369423946
4800,35760.571749002185
4860,35690.0602114828
4920,35620.25109275144
4980,35544.20556809127
5040,35473.08388154391
5100,35401.59511899213
5160,35333.955639606414
5220,35267.052829191474
5280,35187.033118222615
5340,35132.1218672406
5400,35055.29852469946
5460,34976.70376796418
5520,34899.04927120986
5580,34810.06579051024
5640,34767.445037320795
5700,34721.76004365849
5760,34658.01022025075
5820,34598.29061627947
5880,34498.058925705715
5940,34415.1356989006
6000,34360.79059624758
6060,34302.92220327664
6120,34275.83227173885
6180,34218.43734547722
6240,34134.803631965224
6300,34070.57187643094
6360,34043.02335287859
6420,33975.459783274186
6480,33865.07422919868
6540,33778.715305462145
6600,33713.98664548686
6660,33654.985479820454
6720,33599.75630923897
6780,33527.88142006678
6840,33451.4731869132
6900,33392.14140910481
6960,33353.90762593108
7020,33305.23728888823
7080,33243.826751555265
7140,33176.60459318257
7200,33123.01579805998
7260,33044.17690309714
7320,32954.352880958
7380,32882.28523154089
7440,32811.434343281006
7500,32759.324237228288
7560,32674.746890368187
7620,32600.553517609413
7680,32505.457248628478
7740,32445.0400284241
7800,32357.945173475837
7860,32300.739493726684
7920,32249.59960036968
7980,32202.18677985185
8040,32129.063312792132
8100,32063.633267748864
8160,32001.30171754577
8220,31958.39980159965
8280,31892.207362470883
8340,31819.55993247754
8400,31768.033624647844
8460,31701.931731371526
8520,31622.70098499519
8580,31545.395812549905
8640,31484.1951589626
8700,31410.97342713981
8760,31340.075440543413
8820,31234.099760534566
8880,31148.014464646916
8940,31077.8984189828
9000,31003.351565000386
9060,30937.001460560077
9120,30856.476671663717
9180,30813.094631728534
9240,30752.106564993002
9300,30689.632833714095
9360,30615.243564854914
9420,30523.28652224039
9480,30457.610594833186
9540,30394.284575148657
9600,30338.01972916377
9660,30268.360902360702
9720,30211.59282684338
9780,30136.446407223888
9840,30070.5312391493
9900,30011.26424599476
9960,29953.11072145301
10020,29884.329068308925
10080,29809.76932361937
10140,29739.840996730763
10200,29668.623578438153
10260,29587.752787896075
10320,29503.45953202361
10380,29413.79319754139
10440,29341.97638471292
10500,29273.004773028508
10560,29177.164912038425
10620,29096.92247269529
10680,29048.74897655552
10740,28978.189584374868
10800,28938.491691839587
10860,28838.234049704686
10920,28753.46996144401
10980,28659.231365289463
11040,28609.75677929275
11100,28533.16593543572
11160,28443.63428814684
11220,28375.42897374666
11280,28307.025764747763
11340,28239.005627642855
11400,28178.06351336973
11460,28112.782423682595
11520,28063.287534446226
11580,28010.97170165125
11640,27947.915507221263
11700,27875.202541657098
11760,27816.48653255646
11820,27767.906739239228
11880,27719.951668855716
11940,27653.557548091496
12000,27581.15582340025
12060,27515.98535732627
12120,27434.219855832453
12180,27375.04217750637
12240,27324.10327592475
12300,27254.46215062867
12360,27181.562667553044
12420,27103.40908080191
12480,27018.254492288495
12540,26946.416759005268
12600,26878.75122022144
12660,26795.991152533647
12720,26747.183519983613
12780,26701.697894034718
12840,26633.02590028754
12900,26576.560069389187
12960,26518.032722045045
13020,26459.3603043122
13080,26394.297429297996
13140,26327.506025528233
13200,26247.25632345779
13260,26172.120473069826
13320,26109.970775111204
13380,26040.012656211715
13440,25951.113161389825
13500,25864.8782961531
13560,25801.17140211304
13620,25741.07668815031
13680,25715.43580578181
13740,25642.058663777218
13800,25542.0069976136
13860,25457.184624311205
